hashtag,tweet,hashtags,Processed_Tweet,Dominant_Topic
revanth reddy,"కేసీఆర్ గొర్లు, బర్లు కాసుకొమ్మంటే.. 
చదువుకుని ఉద్యోగాలు చెయ్యమని రేవంతన్న అంటున్నడు..
# ARR social media
#Revanth Reddy #Congress #jonnotification #Telangana","#Revanth,#Congress,#jonnotification,#Telangana","['కేసీఆర్', 'గొర్లు', ',', 'బర్లు', 'కాసుకొమ్మంటే', '..', 'చదువుకుని', 'ఉద్యోగాలు', 'చెయ్యమని', 'రేవంతన్న', 'అంటున్నడు', '..', '#', 'arr', 'social', 'media', '#', 'revanth', 'reddy', '#', 'congress', '#', 'jonnotification', '#', 'telangana']",2
revanth reddy,"#Telangana #HC quashes case against #Revanth Reddy
telanganatoday.com/telangana…","#Telangana,#HC,#Revanth","['#', 'telangana', '#', 'hc', 'quashes', 'case', 'against', '#', 'revanth', 'reddy', 'telanganatoday.com/telangana…']",1
revanth reddy,"Chief Minister #Revanth Reddy clinches a major deal with #McDonald’s #CEO Chris #Kempczinski, bringing 2,000 jobs & boosting local agriculture. #Hyderabad beats #Bangalore with its talent, infra & quality of life.","#Revanth,#McDonald,#CEO,#Kempczinski,#Hyderabad,#Bangalore","['chief', 'minister', '#', 'revanth', 'reddy', 'clinches', 'a', 'major', 'deal', 'with', '#', 'mcdonald', '’', 's', '#', 'ceo', 'chris', '#', 'kempczinski', ',', 'bringing', '2,000', 'jobs', '&', 'boosting', 'local', 'agriculture', '.', '#', 'hyderabad', 'beats', '#', 'bangalore', 'with', 'its', 'talent', ',', 'infra', '&', 'quality', 'of', 'life', '.']",2
revanth reddy,"Telangana CM #Revanth Reddy highlights the state's financial crunch, citing inability to pay dearness allowance. Fiscal discipline across states is crucial as deficits and debts rise due to populist schemes. #Telangana #FiscalHealth #StateFinance","#Revanth,#Telangana,#FiscalHealth,#StateFinance","['telangana', 'cm', '#', 'revanth', 'reddy', 'highlights', 'the', 'state', ""'s"", 'financial', 'crunch', ',', 'citing', 'inability', 'to', 'pay', 'dearness', 'allowance', '.', 'fiscal', 'discipline', 'across', 'states', 'is', 'crucial', 'as', 'deficits', 'and', 'debts', 'rise', 'due', 'to', 'populist', 'schemes', '.', '#', 'telangana', '#', 'fiscalhealth', '#', 'statefinance']",1
revanth reddy,"గుంట నక్కలను వేటాడే సింహం..🔥🔥
@revanth_anumula

#RevanthReddy #TelanganaCM #TelanganaCongress #Revanth #TelanganaCMO #Telangana @TGCMOUnofficial #Politics #TelanganaPolitics #Congress","#RevanthReddy,#TelanganaCM,#TelanganaCongress,#Revanth,#TelanganaCMO,#Telangana,#Politics,#TelanganaPolitics,#Congress","['గుంట', 'నక్కలను', 'వేటాడే', 'సింహం', '..', '🔥🔥', '@', 'revanth_anumula', '#', 'revanthreddy', '#', 'telanganacm', '#', 'telanganacongress', '#', 'revanth', '#', 'telanganacmo', '#', 'telangana', '@', 'tgcmounofficial', '#', 'politics', '#', 'telanganapolitics', '#', 'congress']",2
revanth reddy,"రేవంత్ రెడ్డికి సొంత పార్టీ నుంచే ముప్పు పొంచి ఉందా?

పార్టీలో రేవంత్ రెడ్డి శైలి, వేగవంతమైన నిర్ణయాలు కొంతమంది నాయకులకు ఇబ్బంది కలిగిస్తున్నాయి. 

#Congress #Reddy #revanth #RevanthReddy

@INCIndia @singerrevanth @revanth_anumula 

indiaherald.com/Editorial/Re…","#Congress,#Reddy,#revanth,#RevanthReddy","['రేవంత్', 'రెడ్డికి', 'సొంత', 'పార్టీ', 'నుంచే', 'ముప్పు', 'పొంచి', 'ఉందా', '?', 'పార్టీలో', 'రేవంత్', 'రెడ్డి', 'శైలి', ',', 'వేగవంతమైన', 'నిర్ణయాలు', 'కొంతమంది', 'నాయకులకు', 'ఇబ్బంది', 'కలిగిస్తున్నాయి', '.', '#', 'congress', '#', 'reddy', '#', 'revanth', '#', 'revanthreddy', '@', 'incindia', '@', 'singerrevanth', '@', 'revanth_anumula', 'indiaherald.com/editorial/re…']",0
revanth reddy,"𝐉𝐚𝐢 𝐑𝐞𝐯𝐚𝐧𝐭𝐡 𝐀𝐧𝐧𝐚 ✊
.
.
.
#revanth #revanthreddy #revanthannafan9 #Telangana #Congress #explore #ViralVideos #BRS","#revanth,#revanthreddy,#revanthannafan9,#Telangana,#Congress,#explore,#ViralVideos,#BRS","['𝐉𝐚𝐢', '𝐑𝐞𝐯𝐚𝐧𝐭𝐡', '𝐀𝐧𝐧𝐚', '✊', '.', '.', '.', '#', 'revanth', '#', 'revanthreddy', '#', 'revanthannafan9', '#', 'telangana', '#', 'congress', '#', 'explore', '#', 'viralvideos', '#', 'brs']",2
revanth reddy,"I hope correct punishment will be given to responsibile engineers in Medigadda case. #inc, #revanth reddy, @revanth_anumula @KomatireddyKVR @UttamINC","#inc,#revanth","['i', 'hope', 'correct', 'punishment', 'will', 'be', 'given', 'to', 'responsibile', 'engineers', 'in', 'medigadda', 'case', '.', '#', 'inc', ',', '#', 'revanth', 'reddy', ',', '@', 'revanth_anumula', '@', 'komatireddykvr', '@', 'uttaminc']",2
revanth reddy,"North will make us secondary #citizens, #Revanth Reddy on #delimitation
telanganatoday.com/north-wil…","#citizens,#Revanth,#delimitation","['north', 'will', 'make', 'us', 'secondary', '#', 'citizens', ',', '#', 'revanth', 'reddy', 'on', '#', 'delimitation', 'telanganatoday.com/north-wil…']",1
revanth reddy,"TS New Government Jobs 2025 : రెవెన్యూ శాఖలోని కొత్తగా 10,954 ఉద్యోగాల భ‌ర్తీకి ఆమోదం... ఇంకా గురుకులాల్లో కూడా...!
education.sakshi.com/vrovra/…
#ts #government #job2025 #vro #vra  #TelanganaCongress #revanth #reddy #news #Telugu #government #governmentjobs #Jobs #latestjobs #tsnews","#ts,#government,#job2025,#vro,#vra,#TelanganaCongress,#revanth,#reddy,#news,#Telugu,#government,#governmentjobs,#Jobs,#latestjobs,#tsnews","['ts', 'new', 'government', 'jobs', '2025', ':', 'రెవెన్యూ', 'శాఖలోని', 'కొత్తగా', '10,954', 'ఉద్యోగాల', 'భ\u200cర్తీకి', 'ఆమోదం', '...', 'ఇంకా', 'గురుకులాల్లో', 'కూడా', '...', '!', 'education.sakshi.com/vrovra/…', '#', 'ts', '#', 'government', '#', 'job2025', '#', 'vro', '#', 'vra', '#', 'telanganacongress', '#', 'revanth', '#', 'reddy', '#', 'news', '#', 'telugu', '#', 'government', '#', 'governmentjobs', '#', 'jobs', '#', 'latestjobs', '#', 'tsnews']",2
revanth reddy,"Do not increase Lok Sabha seat numbers,"" in the delimitation exercise, #CM #Revanth Reddy tells Centre","#CM,#Revanth","['do', 'not', 'increase', 'lok', 'sabha', 'seat', 'numbers', ',', ""''"", 'in', 'the', 'delimitation', 'exercise', ',', '#', 'cm', '#', 'revanth', 'reddy', 'tells', 'centre']",1
revanth reddy,"#BRS MLAs meet #Revanth Reddy on development works
telanganatoday.com/harish-ra…","#BRS,#Revanth","['#', 'brs', 'mlas', 'meet', '#', 'revanth', 'reddy', 'on', 'development', 'works', 'telanganatoday.com/harish-ra…']",2
revanth reddy,"రేవంత్ రెడ్డిపై సంచలన వ్యాఖ్యలు చేసిన గుమ్మడి నర్సయ్య..?

ఇటీవల సీఎం రేవంత్ రెడ్డిని కలిసేందుకు ఆయన నివాసం వద్దకు గుమ్మడి నర్సయ్య వచ్చారు. అయితే అపాయిట్ 

#revanth #gummadi #KCR #Reddy

@singerrevanth @Adinarayana_JMD @INCIndia 

indiaherald.com/Editorial/Re…","#revanth,#gummadi,#KCR,#Reddy","['రేవంత్', 'రెడ్డిపై', 'సంచలన', 'వ్యాఖ్యలు', 'చేసిన', 'గుమ్మడి', 'నర్సయ్య', '..', '?', 'ఇటీవల', 'సీఎం', 'రేవంత్', 'రెడ్డిని', 'కలిసేందుకు', 'ఆయన', 'నివాసం', 'వద్దకు', 'గుమ్మడి', 'నర్సయ్య', 'వచ్చారు', '.', 'అయితే', 'అపాయిట్', '#', 'revanth', '#', 'gummadi', '#', 'kcr', '#', 'reddy', '@', 'singerrevanth', '@', 'adinarayana_jmd', '@', 'incindia', 'indiaherald.com/editorial/re…']",0
revanth reddy,"రేవంత్ ప్రభుత్వానికి అభినందనలు తెలిపిన రాహుల్, ప్రియాంక గాంధీలు
# ARR social media #Telangana Congress #Revanth Reddy 
@revanth_anumula
@TG PRAJA PALANA","#Telangana,#Revanth","['రేవంత్', 'ప్రభుత్వానికి', 'అభినందనలు', 'తెలిపిన', 'రాహుల్', ',', 'ప్రియాంక', 'గాంధీలు', '#', 'arr', 'social', 'media', '#', 'telangana', 'congress', '#', 'revanth', 'reddy', '@', 'revanth_anumula', '@', 'tg', 'praja', 'palana']",1
revanth reddy,"కేసీఆర్ గొర్లు, బర్లు కాసుకొమ్మంటే.. 
చదువుకుని ఉద్యోగాలు చెయ్యమని రేవంతన్న అంటున్నడు..
# ARR social media
#Revanth Reddy #Congress #jonnotification #Telangana","#Revanth,#Congress,#jonnotification,#Telangana","['కేసీఆర్', 'గొర్లు', ',', 'బర్లు', 'కాసుకొమ్మంటే', '..', 'చదువుకుని', 'ఉద్యోగాలు', 'చెయ్యమని', 'రేవంతన్న', 'అంటున్నడు', '..', '#', 'arr', 'social', 'media', '#', 'revanth', 'reddy', '#', 'congress', '#', 'jonnotification', '#', 'telangana']",2
revanth reddy,"#Telangana #HC quashes case against #Revanth Reddy
telanganatoday.com/telangana…","#Telangana,#HC,#Revanth","['#', 'telangana', '#', 'hc', 'quashes', 'case', 'against', '#', 'revanth', 'reddy', 'telanganatoday.com/telangana…']",1
revanth reddy,"Chief Minister #Revanth Reddy clinches a major deal with #McDonald’s #CEO Chris #Kempczinski, bringing 2,000 jobs & boosting local agriculture. #Hyderabad beats #Bangalore with its talent, infra & quality of life.","#Revanth,#McDonald,#CEO,#Kempczinski,#Hyderabad,#Bangalore","['chief', 'minister', '#', 'revanth', 'reddy', 'clinches', 'a', 'major', 'deal', 'with', '#', 'mcdonald', '’', 's', '#', 'ceo', 'chris', '#', 'kempczinski', ',', 'bringing', '2,000', 'jobs', '&', 'boosting', 'local', 'agriculture', '.', '#', 'hyderabad', 'beats', '#', 'bangalore', 'with', 'its', 'talent', ',', 'infra', '&', 'quality', 'of', 'life', '.']",2
revanth reddy,"Telangana CM #Revanth Reddy highlights the state's financial crunch, citing inability to pay dearness allowance. Fiscal discipline across states is crucial as deficits and debts rise due to populist schemes. #Telangana #FiscalHealth #StateFinance","#Revanth,#Telangana,#FiscalHealth,#StateFinance","['telangana', 'cm', '#', 'revanth', 'reddy', 'highlights', 'the', 'state', ""'s"", 'financial', 'crunch', ',', 'citing', 'inability', 'to', 'pay', 'dearness', 'allowance', '.', 'fiscal', 'discipline', 'across', 'states', 'is', 'crucial', 'as', 'deficits', 'and', 'debts', 'rise', 'due', 'to', 'populist', 'schemes', '.', '#', 'telangana', '#', 'fiscalhealth', '#', 'statefinance']",1
revanth reddy,"గుంట నక్కలను వేటాడే సింహం..🔥🔥
@revanth_anumula

#RevanthReddy #TelanganaCM #TelanganaCongress #Revanth #TelanganaCMO #Telangana @TGCMOUnofficial #Politics #TelanganaPolitics #Congress","#RevanthReddy,#TelanganaCM,#TelanganaCongress,#Revanth,#TelanganaCMO,#Telangana,#Politics,#TelanganaPolitics,#Congress","['గుంట', 'నక్కలను', 'వేటాడే', 'సింహం', '..', '🔥🔥', '@', 'revanth_anumula', '#', 'revanthreddy', '#', 'telanganacm', '#', 'telanganacongress', '#', 'revanth', '#', 'telanganacmo', '#', 'telangana', '@', 'tgcmounofficial', '#', 'politics', '#', 'telanganapolitics', '#', 'congress']",2
modi,"सरकार भी लाने जा रही है OLA-Uber जैसी टैक्सी सर्विस, ड्राइवरों की होगी मौज तो इनके छूटेंगे पसीने hindi.businessheadline.in/th… 
#ola #UberTaxi #OlaElectric #taxi #AmitShah #amitshahspeech #Modi #uber","#ola,#UberTaxi,#OlaElectric,#taxi,#AmitShah,#amitshahspeech,#Modi,#uber","['सरकार', 'भी', 'लाने', 'जा', 'रही', 'है', 'ola-uber', 'जैसी', 'टैक्सी', 'सर्विस', ',', 'ड्राइवरों', 'की', 'होगी', 'मौज', 'तो', 'इनके', 'छूटेंगे', 'पसीने', 'hindi.businessheadline.in/th…', '#', 'ola', '#', 'ubertaxi', '#', 'olaelectric', '#', 'taxi', '#', 'amitshah', '#', 'amitshahspeech', '#', 'modi', '#', 'uber']",3
modi,"#मेरा भारत महान...
#Modi Ji ka भारत...

 Na खाना मिलेगा...

Na दवाइयां... 

#BoyCott भजपा...","#म,#Modi,#BoyCott","['#', 'मेरा', 'भारत', 'महान', '...', '#', 'modi', 'ji', 'ka', 'भारत', '...', 'na', 'खाना', 'मिलेगा', '...', 'na', 'दवाइयां', '...', '#', 'boycott', 'भजपा', '...']",2
modi,"कामयाबी का मोदी मंत्र :- वीडियो देखिए आप को साफ हो जाएगा मोदी और अमित शाह कितने भ्रष्ट हैं
#Modi दोस्तो RT रूकना नहीं चाहिए जी जी 🌹 @_Sweet_Parul_ @___Gulati_4 @BappiLaher08001 @king7851007 @kiran_patniak @MdHafiz59473117 @muralitwit @Virus_Studioz @VijaySingh_law @MdHafiz59473117 @NhCing",#Modi,"['कामयाबी', 'का', 'मोदी', 'मंत्र', ':', '-', 'वीडियो', 'देखिए', 'आप', 'को', 'साफ', 'हो', 'जाएगा', 'मोदी', 'और', 'अमित', 'शाह', 'कितने', 'भ्रष्ट', 'हैं', '#', 'modi', 'दोस्तो', 'rt', 'रूकना', 'नहीं', 'चाहिए', 'जी', 'जी', '🌹', '@', '_sweet_parul_', '@', '___gulati_4', '@', 'bappilaher08001', '@', 'king7851007', '@', 'kiran_patniak', '@', 'mdhafiz59473117', '@', 'muralitwit', '@', 'virus_studioz', '@', 'vijaysingh_law', '@', 'mdhafiz59473117', '@', 'nhcing']",0
modi,"Happy Birthday To Our Dear Global Star @AlwaysRamCharan RamCharan Garu.
#sundarapuvijaykumar #RamCharanBDayCelebrations #RamCharan #TeamRamCharan #Janasena #Pawankalyan #cbn #tdp #Modi #bjp #nda #yelamanchili","#sundarapuvijaykumar,#RamCharanBDayCelebrations,#RamCharan,#TeamRamCharan,#Janasena,#Pawankalyan,#cbn,#tdp,#Modi,#bjp,#nda,#yelamanchili","['happy', 'birthday', 'to', 'our', 'dear', 'global', 'star', '@', 'alwaysramcharan', 'ramcharan', 'garu', '.', '#', 'sundarapuvijaykumar', '#', 'ramcharanbdaycelebrations', '#', 'ramcharan', '#', 'teamramcharan', '#', 'janasena', '#', 'pawankalyan', '#', 'cbn', '#', 'tdp', '#', 'modi', '#', 'bjp', '#', 'nda', '#', 'yelamanchili']",2
modi,"And we all voted him to power to see this joke!

#Modi do something for Hindus who have voted you to power. Grow spine like your friend Trump.",#Modi,"['and', 'we', 'all', 'voted', 'him', 'to', 'power', 'to', 'see', 'this', 'joke', '!', '#', 'modi', 'do', 'something', 'for', 'hindus', 'who', 'have', 'voted', 'you', 'to', 'power', '.', 'grow', 'spine', 'like', 'your', 'friend', 'trump', '.']",2
modi,"Pradeep Bhandari- Give me primary source of 1 Historian.

SP Spox- त त प प

Anyway, happy that यदमुल्ले are exposing their Appeasement so much that even those Rajputs who were misguided by CHINDIs to vote against #Modi Sarkar in 2024 GE, now abusing them.",#Modi,"['pradeep', 'bhandari-', 'give', 'me', 'primary', 'source', 'of', '1', 'historian', '.', 'sp', 'spox-', 'त', 'त', 'प', 'प', 'anyway', ',', 'happy', 'that', 'यदमुल्ले', 'are', 'exposing', 'their', 'appeasement', 'so', 'much', 'that', 'even', 'those', 'rajputs', 'who', 'were', 'misguided', 'by', 'chindis', 'to', 'vote', 'against', '#', 'modi', 'sarkar', 'in', '2024', 'ge', ',', 'now', 'abusing', 'them', '.']",0
modi,Here’s a #cartoon for my amazing Patreon readers. 🎨 Thanks for your support!  Support us for more such cartoons: Linktr.ee/MANJULtoons #Modi #BJP #Dissent #DevendraFadnavis #YogiAdityanath,"#cartoon,#Modi,#BJP,#Dissent,#DevendraFadnavis,#YogiAdityanath","['here', '’', 's', 'a', '#', 'cartoon', 'for', 'my', 'amazing', 'patreon', 'readers', '.', '🎨', 'thanks', 'for', 'your', 'support', '!', 'support', 'us', 'for', 'more', 'such', 'cartoons', ':', 'linktr.ee/manjultoons', '#', 'modi', '#', 'bjp', '#', 'dissent', '#', 'devendrafadnavis', '#', 'yogiadityanath']",3
modi,"While CONgress hopes to change constitution for Mu$£im Reservations, #Modi Sarkar to introduce & get passed Waqf Amendment Bill this week.

Union Minister.@KirenRijiju says, ""After Waqf Amendment Bill is introduced in LS, we will take it to the RS""

MODI SARKAR HAS THE NUMBERS!",#Modi,"['while', 'congress', 'hopes', 'to', 'change', 'constitution', 'for', 'mu', '$', '£im', 'reservations', ',', '#', 'modi', 'sarkar', 'to', 'introduce', '&', 'get', 'passed', 'waqf', 'amendment', 'bill', 'this', 'week', '.', 'union', 'minister', '.', '@', 'kirenrijiju', 'says', ',', '``', 'after', 'waqf', 'amendment', 'bill', 'is', 'introduced', 'in', 'ls', ',', 'we', 'will', 'take', 'it', 'to', 'the', 'rs', ""''"", 'modi', 'sarkar', 'has', 'the', 'numbers', '!']",4
modi,#saugatemodi what right #Modi hv to distribute taxmoney to Muslims in his name? Has majority given consent? Are they really minority? Arent there any actual minorities far poorer & never noticed by politicians? What abt kits to poor #Hindus on their festivals? @ARanganathan72,"#saugatemodi,#Modi,#Hindus","['#', 'saugatemodi', 'what', 'right', '#', 'modi', 'hv', 'to', 'distribute', 'taxmoney', 'to', 'muslims', 'in', 'his', 'name', '?', 'has', 'majority', 'given', 'consent', '?', 'are', 'they', 'really', 'minority', '?', 'arent', 'there', 'any', 'actual', 'minorities', 'far', 'poorer', '&', 'never', 'noticed', 'by', 'politicians', '?', 'what', 'abt', 'kits', 'to', 'poor', '#', 'hindus', 'on', 'their', 'festivals', '?', '@', 'aranganathan72']",1
